domain,owner,org_type,certified_date,cert_level,detail_url
thongnhat.yendinh.thanhhoa.gov.vn,"UBND Thị trấn Thống Nhất, Huyện Yên Định, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,25/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thongnhatyendinhthanhhoagovvn-1729824509
thphuocan.vungtaubrvt.edu.vn,Trường Tiểu học Phước An,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thphuocanvungtaubrvteduvn-1714037734
thphuocthang.vungtaubrvt.edu.vn,Trường Tiểu học Phước Thắng,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thphuocthangvungtaubrvteduvn-1714035001
thquangtrung.vungtaubrvt.edu.vn,"Trường Tiểu học Quang Trung, TP Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu",Tổ chức nhà nước,17/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thquangtrungvungtaubrvteduvn-1728884660
ththangnhat.vungtaubrvt.edu.vn,Trường Tiểu học Thắng Nhất,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ththangnhatvungtaubrvteduvn-1714036508
ththangnhi.vungtaubrvt.edu.vn,Trường Tiểu học Thắng Nhì,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ththangnhivungtaubrvteduvn-1714035299
ththangtam.vungtaubrvt.edu.vn,Trường Tiểu học Thắng Tam,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ththangtamvungtaubrvteduvn-1714035704
thtrungvuong.vungtaubrvt.edu.vn,"Trường Tiểu học Trưng Vương, Bà Rịa - Vũng Tàu",Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thtrungvuongvungtaubrvteduvn-1714035946
thtruongcongdinh.vungtaubrvt.edu.vn,Trường Tiểu học Trương Công Định,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thtruongcongdinhvungtaubrvteduvn-1714036421
thuathienhue.gov.vn,HĐND & UBND tỉnh Thừa Thiên Huế,Hội đồng nhân dân & UBND,Đã xác thực chính thức,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thuathienhue.gov.vn
thuyxuantien.chuongmy.hanoi.gov.vn,"UBND huyện Chương Mỹ, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thuyxuantienchuongmyhanoigovvn-1730974629
thvonguyengiap.vungtaubrvt.edu.vn,Trường Tiểu học Võ Nguyên Giáp,Tổ chức nhà nước,10/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/thvonguyengiapvungtaubrvteduvn-1714036651
tienphong.bavi.hanoi.gov.vn,"UBND Xã Tiên Phong - Huyện Ba Vì, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tienphongbavihanoigovvn-1731049125
tientrang.quangxuong.thanhhoa.gov.vn,"UBND xã Tiên Trang Huyện Quảng Xương, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tientrangquangxuongthanhhoagovvn-1723523043
tinhhai.thixanghison.thanhhoa.gov.vn,"UBND phường Tĩnh Hải Thị xã Nghi Sơn, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tinhhaithixanghisonthanhhoagovvn-1723522732
tongbat.bavi.hanoi.gov.vn,"UBND Xã Tòng Bạt - Huyện Ba Vì, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tongbatbavihanoigovvn-1731049247
tramlong-unghoa.thudo.gov.vn,"UBND Xã Trầm Lộng, Hà Nội",Hội đồng nhân dân & UBND,17/12/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tramlong-unghoathudogovvn-1734401590
trauquy.gialam.hanoi.gov.vn,"UBND Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/trauquygialamhanoigovvn-1731049378
trieuloc.hauloc.thanhhoa.gov.vn,"UBND xã Triệu Lộc, Huyện Hậu Lộc, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,21/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/trieulochaulocthanhhoagovvn-1724210277
truclam.thixanghison.thanhhoa.gov.vn,"UBND phường Trúc Lâm Thị xã Nghi Sơn, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/truclamthixanghisonthanhhoagovvn-1723522767
trungmau.gialam.hanoi.gov.vn,"UBND xã Trung Mầu, Gia Lâm, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/trungmaugialamhanoigovvn-1731050811
trungtamytetpkontum.vn,Trung tâm Y tế thành phố Kon Tum,Tổ chức nhà nước,09/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/trungtamytetpkontumvn-1728355356
trungtamytevinhthanh.vn,Trung tâm Y tế huyện Vĩnh Thạnh,Tổ chức nhà nước,16/07/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/trungtamytevinhthanhvn-1684220970
trungthanh.nongcong.thanhhoa.gov.vn,"UBND xã Trung Thành Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/trungthanhnongcongthanhhoagovvn-1723524771
truonggiang.nongcong.thanhhoa.gov.vn,"UBND xã Trường Giang Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/truonggiangnongcongthanhhoagovvn-1723531676
truonglam.thixanghison.thanhhoa.gov.vn,"UBND xã Trường Lâm Thị xã Nghi Sơn, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/truonglamthixanghisonthanhhoagovvn-1723522475
truongminh.nongcong.thanhhoa.gov.vn,"UBND xã Trường Minh Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/truongminhnongcongthanhhoagovvn-1723531708
truongson.nongcong.thanhhoa.gov.vn,"UBND xã Trường Sơn Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/truongsonnongcongthanhhoagovvn-1723531923
truongthinh-unghoa.thudo.gov.vn,"UBND Xã Trường Thịnh, Hà Nội",Hội đồng nhân dân & UBND,17/12/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/truongthinh-unghoathudogovvn-1734401052
truongtrung.nongcong.thanhhoa.gov.vn,"UBND xã Trường Trung Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/truongtrungnongcongthanhhoagovvn-1723531955
ttyenvien.gialam.hanoi.gov.vn,"UBND Thị trấn Yên Viên, Huyện Gia Lâm, Thành phố Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ttyenviengialamhanoigovvn-1731049403
ttytnhuxuan.org.vn,Trung tâm y tế huyện Như Xuân tỉnh Thanh Hóa,Tổ chức nhà nước,17/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ttytnhuxuanorgvn-1729133444
tunglam.thixanghison.thanhhoa.gov.vn,"UBND xã Tùng Lâm Thị xã Nghi Sơn, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tunglamthixanghisonthanhhoagovvn-1723522109
tuonglinh.nongcong.thanhhoa.gov.vn,"UBND xã Tượng Lĩnh Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuonglinhnongcongthanhhoagovvn-1723531988
tuongson.nongcong.thanhhoa.gov.vn,"UBND xã Tượng Sơn Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuongsonnongcongthanhhoagovvn-1723532019
tuongvan.nongcong.thanhhoa.gov.vn,"UBND xã Tượng Văn Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuongvannongcongthanhhoagovvn-1723532053
tuyengiao.vn,Ban Tuyên giáo Trung ương,Đảng Cộng sản Việt Nam,Đã xác thực chính thức,Chứng nhận nâng cao,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuyengiao.vn
tuyetnghia-quocoai.thudo.gov.vn,"UBND xã Tuyết Nghĩa, huyện Quốc Oai, Hà Nội",Hội đồng nhân dân & UBND,22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tuyetnghia-quocoaithudogovvn-1732084976
tvqh.quochoi.vn,Thư viện Quốc hội Việt Nam,Quốc hội Việt Nam,Đã xác thực chính thức,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/tvqh.quochoi.vn
vandinh-unghoa.thudo.gov.vn,"UBND Thị trấn Vân Đình, Hà Nội",Hội đồng nhân dân & UBND,17/12/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vandinh-unghoathudogovvn-1734402192
vanduc.gialam.hanoi.gov.vn,"UBND xã Văn Đức, Gia Lâm, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanducgialamhanoigovvn-1731049727
vanhoa.nongcong.thanhhoa.gov.vn,"UBND xã Vạn Hòa Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanhoanongcongthanhhoagovvn-1723531502
vannho.bathuoc.thanhhoa.gov.vn,"UBND Xã Văn Nho, Huyện Bá Thước, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,21/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vannhobathuocthanhhoagovvn-1724148697
vanthai-unghoa.thudo.gov.vn,"UBND Xã Vạn Thái, Hà Nội",Hội đồng nhân dân & UBND,17/12/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanthai-unghoathudogovvn-1734401201
vanthang.nongcong.thanhhoa.gov.vn,"UBND xã Vạn Thắng Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanthangnongcongthanhhoagovvn-1723531536
vanthien.nongcong.thanhhoa.gov.vn,"UBND xã Vạn Thiện Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vanthiennongcongthanhhoagovvn-1723531469
vpcp.gov.vn,Văn phòng Chính phủ,Chính phủ Việt Nam,Đã xác thực chính thức,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/vpcp.gov.vn
xaydungdang.org.vn,Tạp chí Xây dựng Đảng,Đảng Cộng sản Việt Nam,Đã xác thực chính thức,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/xaydungdang.org.vn
xayenvien.gialam.hanoi.gov.vn,"UBND xã Yên Viên, Gia Lâm, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/xayenviengialamhanoigovvn-1731050404
xuanduong.thuongxuan.thanhhoa.gov.vn,"Ủy ban nhân dân xã Xuân Dương, huyện Thường Xuân, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,02/05/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/xuanduongthuongxuanthanhhoagovvn-1714105779
xuanlam.thixanghison.thanhhoa.gov.vn,"UBND phường Xuân Lâm Thị xã Nghi Sơn, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/xuanlamthixanghisonthanhhoagovvn-1723522440
xuanson.sontay.hanoi.gov.vn,"UBND xã Xuân Sơn, thị xã Sơn Tây, Hà Nội",Hội đồng nhân dân & UBND,27/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/xuansonsontayhanoigovvn-1732682531
yenlam.yendinh.thanhhoa.gov.vn,"UBND Thị trấn Yên Lâm, Huyện Yên Định, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,25/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/yenlamyendinhthanhhoagovvn-1732250195
yenmy.nongcong.thanhhoa.gov.vn,"UBND xã Yên Mỹ Huyện Nông Cống, Tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/yenmynongcongthanhhoagovvn-1723532093
yenninh.yendinh.thanhhoa.gov.vn,"UBND xã Yên Ninh, Huyện Yên Định, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,25/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/yenninhyendinhthanhhoagovvn-1729824356
yenphong.yendinh.thanhhoa.gov.vn,"UBND xã Yên Phong, Huyện Yên Định, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,25/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/yenphongyendinhthanhhoagovvn-1732250225
yenson-quocoai.thudo.gov.vn,"UBND xã Yên Sơn,  Hà Nội",Hội đồng nhân dân & UBND,22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/yenson-quocoaithudogovvn-1732084613
yentam.yendinh.thanhhoa.gov.vn,"UBND xã Yên Tâm, Huyện Yên Định, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,25/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/yentamyendinhthanhhoagovvn-1732250261
yenthai.yendinh.thanhhoa.gov.vn,"UBND xã Yên Thái, Huyện Yên Định, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,25/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/yenthaiyendinhthanhhoagovvn-1729824542
yentho.yendinh.thanhhoa.gov.vn,"UBND xã Yên Thọ, Huyện Yên Định, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,25/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/yenthoyendinhthanhhoagovvn-1729824577
yenthuong.gialam.hanoi.gov.vn,"UBND xã Yên Thường, Gia Lâm, Hà Nội",Hội đồng nhân dân & UBND,11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/yenthuonggialamhanoigovvn-1731050257
yentruong.yendinh.thanhhoa.gov.vn,"UBND xã Yên Trường, Huyện Yên Định, tỉnh Thanh Hóa",Hội đồng nhân dân & UBND,25/10/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/yentruongyendinhthanhhoagovvn-1729824392
ytedateh.vn,Trung tâm Y tế Huyện Đạ Tẻh,Tổ chức nhà nước,15/06/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ytedatehvn-1686532944
ytethachthanh.gov.vn,Trung tâm y tế huyện Thạch Thành,Hội đồng nhân dân & UBND,26/09/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/ytethachthanhgovvn-1727317327
