domain,owner,category_type,certified_date,cert_level,license_number,status,detail_url
adox.vn,CÔNG TY CỔ PHẦN ADNX,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-06-02,Giấy phép chính thức (ABEI - Bộ TT&TT),1016/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
advertising.net.vn,CÔNG TY CỔ PHẦN VINAMA HOLDING,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2026-03-26,Giấy phép chính thức (ABEI - Bộ TT&TT),43/GP-BVHTTDL,valid,https://giayphep.abei.gov.vn/
advertisingvietnam.com,CÔNG TY TNHH ADVERTISING VIETNAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-09-17,Giấy phép chính thức (ABEI - Bộ TT&TT),398/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
advertisingvietnam.vn,CÔNG TY TNHH ADVERTISING VIETNAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-09-17,Giấy phép chính thức (ABEI - Bộ TT&TT),398/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
aes.edu.vn,Công ty Cổ phần Công nghệ giáo dục AES,GIẤY XÁC NHẬN THÔNG BÁO CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2025-04-17,Giấy phép chính thức (ABEI - Bộ TT&TT),62 /GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
afk.vgplay.vn,CÔNG TY CỔ PHẦN VGP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-05-13,Giấy phép chính thức (ABEI - Bộ TT&TT),646 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
afkcotich.vn,CÔNG TY TNHH SOHA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-09-25,Giấy phép chính thức (ABEI - Bộ TT&TT),1835/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
afkmobi.vn,CÔNG TY CỔ PHẦN DỊCH VỤ TRỰC TUYẾN AFK,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2021-08-30,Giấy phép chính thức (ABEI - Bộ TT&TT),564/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
ageofapes.hhgame.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-07-26,Giấy phép chính thức (ABEI - Bộ TT&TT),1203/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ageofdevil.tbgame.vn,CÔNG TY TNHH TRÒ CHƠI TRỰC TUYẾN THIENBAO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-01-11,Giấy phép chính thức (ABEI - Bộ TT&TT),19/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
agigame.vn,CÔNG TY TNHH AGIT VINA,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2020-02-14,Giấy phép chính thức (ABEI - Bộ TT&TT),12/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
agis.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN TRÒ CHƠI VÀ GIẢI PHÁP CÔNG NGHỆ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-07-10,Giấy phép chính thức (ABEI - Bộ TT&TT),1124/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
agribank.com.vn,NGÂN HÀNG NÔNG NGHIỆP VÀ PHÁT TRIỂN NÔNG THÔN VIỆT NAM (AGRIBANK),GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2021-10-05,Giấy phép chính thức (ABEI - Bộ TT&TT),172/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
agriculture.vn,CÔNG TY CỔ PHẦN QUẢNG CÁO SHOJIKI,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-05-29,Giấy phép chính thức (ABEI - Bộ TT&TT),213/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
ah.dzogame.vn,CÔNG TY TNHH DZOGAME,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-09-06,Giấy phép chính thức (ABEI - Bộ TT&TT),1720/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ahbb.gtv.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ GTV VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-09-11,Giấy phép chính thức (ABEI - Bộ TT&TT),1552/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ahcd.vtcgame.vn,CÔNG TY VTC CÔNG NGHỆ VÀ NỘI DUNG SỐ,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2023-03-31,Giấy phép chính thức (ABEI - Bộ TT&TT),42/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
ahtq.esgroup.vn,CÔNG TY CỔ PHẦN ES GAME,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-10-08,Giấy phép chính thức (ABEI - Bộ TT&TT),1542/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ahtt.zoneplay.vn,CÔNG TY CỔ PHẦN GZONE MEDIA VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-06-04,Giấy phép chính thức (ABEI - Bộ TT&TT),914/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ahvl.1618play.vn,CÔNG TY TNHH 1618PLAY,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-10-12,Giấy phép chính thức (ABEI - Bộ TT&TT),1728/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ahxd.gamota.com,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-01-12,Giấy phép chính thức (ABEI - Bộ TT&TT),35/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
aihay.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ FIRST AI,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2024-06-26,Giấy phép chính thức (ABEI - Bộ TT&TT),165/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
ailaminhchu.vgplay.vn,CÔNG TY CỔ PHẦN VGP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-12-20,Giấy phép chính thức (ABEI - Bộ TT&TT),2355/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
aiogame.vn,CÔNG TY TNHH CÔNG NGHỆ AIOGAME,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-07-16,Giấy phép chính thức (ABEI - Bộ TT&TT),420/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
airinu.com,CÔNG TY TNHH AIRINU VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-09-26,Giấy phép chính thức (ABEI - Bộ TT&TT),407/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
airinu.com.vn,CÔNG TY TNHH AIRINU VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-09-26,Giấy phép chính thức (ABEI - Bộ TT&TT),407/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
airinu.vn,CÔNG TY TNHH AIRINU VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-09-26,Giấy phép chính thức (ABEI - Bộ TT&TT),407/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
ais.gov.vn,CỤC AN TOÀN THÔNG TIN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2016-04-25,Giấy phép chính thức (ABEI - Bộ TT&TT),38/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
aisport.vn,CÔNG TY TNHH WORLD WAVE CULTURE TECHNOLOGY,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2024-09-19,Giấy phép chính thức (ABEI - Bộ TT&TT),271/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
aiteacher.vn,CÔNG TY CỔ PHẦN EDULIVE TOÀN CẦU,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2024-11-30,Giấy phép chính thức (ABEI - Bộ TT&TT),351/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
aiwi.vn,CÔNG TY TNHH CÔNG NGHỆ VÀ THÔNG TIN AIWI VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-08-07,Giấy phép chính thức (ABEI - Bộ TT&TT),1248 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
aiya.vn,CÔNG TY TNHH HÀNG VIỆT NAM CHẤT LƯỢNG CAO,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-12-13,Giấy phép chính thức (ABEI - Bộ TT&TT),548/GP-BTTTT,invalid,https://giayphep.abei.gov.vn/
al.vsgame.vn,CÔNG TY CỔ PHẦN VISION GAME,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-06-05,Giấy phép chính thức (ABEI - Bộ TT&TT),922/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
aleale.com.vn,CÔNG TY TNHH TƯ VẤN VÀ SỞ HỮU TRÍ TUỆ HOÀNG PHI,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-07-31,Giấy phép chính thức (ABEI - Bộ TT&TT),334/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
aliens.vn,CÔNG TY TNHH CÔNG NGHỆ GIẢI TRÍ ALIEN,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-11-21,Giấy phép chính thức (ABEI - Bộ TT&TT),2295/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
alivar.vn,CÔNG TY CỔ PHẦN INDIMAX,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-10-08,Giấy phép chính thức (ABEI - Bộ TT&TT),426/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
alivarmagazine.vn,TẠP CHÍ TIẾP THỊ VÀ GIA ĐÌNH,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2019-08-13,Giấy phép chính thức (ABEI - Bộ TT&TT),150/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
alive.com.vn,CÔNG TY CỔ PHẦN ALIVE ENTERTAINMENT,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-12-03,Giấy phép chính thức (ABEI - Bộ TT&TT),2101/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
alive.vn,CÔNG TY TNHH ALIVE,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2021-03-24,Giấy phép chính thức (ABEI - Bộ TT&TT),173/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
alobook.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ TRUYỀN THÔNG TÂN PHONG,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2021-07-16,Giấy phép chính thức (ABEI - Bộ TT&TT),444/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
alochutuong.gamota.com,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-02-06,Giấy phép chính thức (ABEI - Bộ TT&TT),113/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
alogame.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ SỐ ALO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-06-23,Giấy phép chính thức (ABEI - Bộ TT&TT),365 /QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
alome.vn,CÔNG TY CỔ PHẦN BẠCH MINH,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2017-10-02,Giấy phép chính thức (ABEI - Bộ TT&TT),479/GP-BTTTT,invalid,https://giayphep.abei.gov.vn/
alomuabannhadat.vn,CÔNG TY TNHH QUẢNG CÁO SÁNG TẠO TIẾP THỊ ĐIỂM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2017-11-08,Giấy phép chính thức (ABEI - Bộ TT&TT),555/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
alongokhong.vn,CÔNG TY CỔ PHẦN VTC DỊCH VỤ DI ĐỘNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-02-06,Giấy phép chính thức (ABEI - Bộ TT&TT),161/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
alothethao.com.vn,CÔNG TY TNHH TRUYỀN THÔNG THỂ THAO IGC,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-12-07,Giấy phép chính thức (ABEI - Bộ TT&TT),567/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
alothethao.vn,CÔNG TY TNHH TRUYỀN THÔNG THỂ THAO IGC,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-12-07,Giấy phép chính thức (ABEI - Bộ TT&TT),567/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
alotutiendi.playfun.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-07-02,Giấy phép chính thức (ABEI - Bộ TT&TT),1111 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
am.teamobi.com.vn,CÔNG TY TNHH TEAMOBI,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2016-01-04,Giấy phép chính thức (ABEI - Bộ TT&TT),01/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
amazinggame.com.vn,CÔNG TY TNHH CÔNG NGHỆ VÀ DỊCH VỤ TRUYỀN THÔNG - 2FMEDIA,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2023-04-07,Giấy phép chính thức (ABEI - Bộ TT&TT),46/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
amduongkiem.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-01-11,Giấy phép chính thức (ABEI - Bộ TT&TT),89 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
amduongsu.vn,CÔNG TY TNHH DỊCH VỤ PHẦN MỀM BÌNH MINH,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-11-10,Giấy phép chính thức (ABEI - Bộ TT&TT),1955/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
americastoday.com.vn,TẠP CHÍ CHÂU MỸ NGÀY NAY,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2020-12-31,Giấy phép chính thức (ABEI - Bộ TT&TT),251/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
amesh.vn,TẠP CHÍ NGHIÊN CỨU CHÂU PHI VÀ TRUNG ĐÔNG,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2020-12-24,Giấy phép chính thức (ABEI - Bộ TT&TT),245/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
ams.net.vn,CÔNG TY CỔ PHẦN AMS,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2018-12-28,Giấy phép chính thức (ABEI - Bộ TT&TT),327/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
anchay.tv,CÔNG TY TNHH HIT GROUP,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2024-01-10,Giấy phép chính thức (ABEI - Bộ TT&TT),10/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
anhhung.teamobi.com.vn,CÔNG TY TNHH TEAMOBI,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-04-02,Giấy phép chính thức (ABEI - Bộ TT&TT),458/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
anhhungcmn.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN CMN VIỆT NAM ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-02-12,Giấy phép chính thức (ABEI - Bộ TT&TT),77/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
anhhungpixel.weplayz.com,CÔNG TY TNHH PHẦN MỀM WEPLAY,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-12-10,Giấy phép chính thức (ABEI - Bộ TT&TT),2165/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
anhkiem3d.vn,CÔNG TY TNHH SOHA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-06-30,Giấy phép chính thức (ABEI - Bộ TT&TT),1080 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
anhkiet3q.cmn.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN CMN VIỆT NAM ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-02-12,Giấy phép chính thức (ABEI - Bộ TT&TT),76/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
anhkiet3q.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN CMN VIỆT NAM ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-02-12,Giấy phép chính thức (ABEI - Bộ TT&TT),76/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
anhsangonline.vn,TẠP CHÍ ÁNH SÁNG VÀ CUỘC SỐNG,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2019-03-15,Giấy phép chính thức (ABEI - Bộ TT&TT),47/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
anhsangvacuocsong.com.vn,TẠP CHÍ ÁNH SÁNG VÀ CUỘC SỐNG,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2019-03-15,Giấy phép chính thức (ABEI - Bộ TT&TT),47/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
anhsangvacuocsong.vn,TẠP CHÍ ÁNH SÁNG VÀ CUỘC SỐNG,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2019-03-15,Giấy phép chính thức (ABEI - Bộ TT&TT),47/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
anhtrang.hhgame.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-02-05,Giấy phép chính thức (ABEI - Bộ TT&TT),132 /QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
anime.gaba.vn,CÔNG TY CỔ PHẦN TRÒ CHƠI VEGA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-07-10,Giấy phép chính thức (ABEI - Bộ TT&TT),1128/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ankt.vn,CÔNG TY CỔ PHẦN TRUYỀN THÔNG BAOCHI.ONLINE,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2014-12-25,Giấy phép chính thức (ABEI - Bộ TT&TT),392/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
anninh.tv,"TRUNG TÂM PHÁT THANH, TRUYỀN HÌNH, ĐIỆN ẢNH CÔNG AN NHÂN DÂN",GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2017-06-12,Giấy phép chính thức (ABEI - Bộ TT&TT),190/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
anninhvaxahoi.com.vn,TẠP CHÍ CÔNG AN NHÂN DÂN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2018-01-16,Giấy phép chính thức (ABEI - Bộ TT&TT),16/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
anninhvaxahoi.vn,TẠP CHÍ CÔNG AN NHÂN DÂN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2018-01-16,Giấy phép chính thức (ABEI - Bộ TT&TT),16/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
anninhvaxhoi.vn,TẠP CHÍ CÔNG AN NHÂN DÂN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2017-11-30,Giấy phép chính thức (ABEI - Bộ TT&TT),359/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
ant-learning.com,CÔNG TY CỔ PHẦN ANT LEARNING VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2023-04-07,Giấy phép chính thức (ABEI - Bộ TT&TT),115/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
ant-learning.com.vn,CÔNG TY CỔ PHẦN ANT LEARNING VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2023-04-07,Giấy phép chính thức (ABEI - Bộ TT&TT),115/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
antaobao.playfun.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-05-08,Giấy phép chính thức (ABEI - Bộ TT&TT),784/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
antlegion.playfun.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-08-29,Giấy phép chính thức (ABEI - Bộ TT&TT),1626/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
antv.gov.vn,"TRUNG TÂM PHÁT THANH, TRUYỀN HÌNH, ĐIỆN ẢNH CÔNG AN NHÂN DÂN",GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2013-05-17,Giấy phép chính thức (ABEI - Bộ TT&TT),67/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
anycar.vn,CÔNG TY CỔ PHẦN ANYCAR VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-06-05,Giấy phép chính thức (ABEI - Bộ TT&TT),227/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
anylearn.vn,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ GIÁO DỤC ANYLEARN,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2023-02-15,Giấy phép chính thức (ABEI - Bộ TT&TT),62/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
aoe.vn,CÔNG TY CỔ PHẦN EGO MEDIA,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-12-19,Giấy phép chính thức (ABEI - Bộ TT&TT),560/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
aoe.vtcgame.vn,CÔNG TY VTC CÔNG NGHỆ VÀ NỘI DUNG SỐ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-10-26,Giấy phép chính thức (ABEI - Bộ TT&TT),1952/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
aog.gamota.com,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-02-15,Giấy phép chính thức (ABEI - Bộ TT&TT),170/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
aolinhsu.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN DUO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-03-01,Giấy phép chính thức (ABEI - Bộ TT&TT),284/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
aomatumquoc.vn,CÔNG TY CỔ PHẦN ACE GAME,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-04-25,Giấy phép chính thức (ABEI - Bộ TT&TT),759/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
aomongtayduidle.hhgame.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-10-13,Giấy phép chính thức (ABEI - Bộ TT&TT),1589/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
aomongtrutien.gamota.com,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-02-06,Giấy phép chính thức (ABEI - Bộ TT&TT),154/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
